MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140218,06029,Kern County,CA,0.00,100.00,100.00,100.00,100.00,54.94,2014-02-18,2014-02-24,1
20140211,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.89,47.07,2014-02-11,2014-02-17,1
20140204,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.89,47.07,2014-02-04,2014-02-10,1
20140128,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.89,46.87,2014-01-28,2014-02-03,1
20140121,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.89,0.00,2014-01-21,2014-01-27,1
20140114,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.89,0.00,2014-01-14,2014-01-20,1
20140107,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2014-01-07,2014-01-13,1
20131231,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-12-31,2014-01-06,1
20131224,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-12-24,2013-12-30,1
20131217,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-12-17,2013-12-23,1
20131210,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-12-10,2013-12-16,1
20131203,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-12-03,2013-12-09,1
20131126,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-11-26,2013-12-02,1
20131119,06029,Kern County,CA,0.00,100.00,100.00,100.00,97.70,0.00,2013-11-19,2013-11-25,1
20131112,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-11-12,2013-11-18,1
20131105,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-11-05,2013-11-11,1
20131029,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-10-29,2013-11-04,1
20131022,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-10-22,2013-10-28,1
20131015,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-10-15,2013-10-21,1
20131008,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-10-08,2013-10-14,1
20131001,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-10-01,2013-10-07,1
20130924,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-09-24,2013-09-30,1
20130917,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-09-17,2013-09-23,1
20130910,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-09-10,2013-09-16,1
20130903,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-09-03,2013-09-09,1
20130827,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-08-27,2013-09-02,1
20130820,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-08-20,2013-08-26,1
20130813,06029,Kern County,CA,0.00,100.00,100.00,100.00,95.98,0.00,2013-08-13,2013-08-19,1
20130806,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-08-06,2013-08-12,1
20130730,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-07-30,2013-08-05,1
20130723,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-07-23,2013-07-29,1
20130716,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-07-16,2013-07-22,1
20130709,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-07-09,2013-07-15,1
20130702,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-07-02,2013-07-08,1
20130625,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-06-25,2013-07-01,1
20130618,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-06-18,2013-06-24,1
20130611,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-06-11,2013-06-17,1
20130604,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-06-04,2013-06-10,1
20130528,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-05-28,2013-06-03,1
20130521,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-05-21,2013-05-27,1
20130514,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-05-14,2013-05-20,1
20130507,06029,Kern County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2013-05-07,2013-05-13,1
20130430,06029,Kern County,CA,0.00,100.00,100.00,99.91,0.00,0.00,2013-04-30,2013-05-06,1
20130423,06029,Kern County,CA,0.00,100.00,100.00,99.91,0.00,0.00,2013-04-23,2013-04-29,1
20130416,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-04-16,2013-04-22,1
20130409,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-04-09,2013-04-15,1
20130402,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-04-02,2013-04-08,1
20130326,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-03-26,2013-04-01,1
20130319,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-03-19,2013-03-25,1
20130312,06029,Kern County,CA,0.00,100.00,100.00,52.02,0.00,0.00,2013-03-12,2013-03-18,1
20130305,06029,Kern County,CA,0.00,100.00,100.00,96.23,0.00,0.00,2013-03-05,2013-03-11,1
20130226,06029,Kern County,CA,0.00,100.00,100.00,96.23,0.00,0.00,2013-02-26,2013-03-04,1
20130219,06029,Kern County,CA,0.00,100.00,100.00,96.23,0.00,0.00,2013-02-19,2013-02-25,1
20130212,06029,Kern County,CA,0.00,100.00,100.00,96.23,0.00,0.00,2013-02-12,2013-02-18,1
20130205,06029,Kern County,CA,0.00,100.00,100.00,74.84,0.00,0.00,2013-02-05,2013-02-11,1
20130129,06029,Kern County,CA,0.00,100.00,100.00,74.84,0.00,0.00,2013-01-29,2013-02-04,1
20130122,06029,Kern County,CA,0.00,100.00,100.00,74.84,0.00,0.00,2013-01-22,2013-01-28,1
20130115,06029,Kern County,CA,0.00,100.00,100.00,74.84,0.00,0.00,2013-01-15,2013-01-21,1
20130108,06029,Kern County,CA,0.00,100.00,100.00,73.79,0.00,0.00,2013-01-08,2013-01-14,1
20130101,06029,Kern County,CA,0.00,100.00,100.00,73.79,0.00,0.00,2013-01-01,2013-01-07,1
20121225,06029,Kern County,CA,0.00,100.00,100.00,73.79,0.00,0.00,2012-12-25,2012-12-31,1
20121218,06029,Kern County,CA,0.00,100.00,100.00,74.71,0.00,0.00,2012-12-18,2012-12-24,1
20121211,06029,Kern County,CA,0.00,100.00,100.00,74.71,0.00,0.00,2012-12-11,2012-12-17,1
20121204,06029,Kern County,CA,0.00,100.00,100.00,74.71,0.00,0.00,2012-12-04,2012-12-10,1
20121127,06029,Kern County,CA,0.00,100.00,100.00,74.71,0.00,0.00,2012-11-27,2012-12-03,1
20121120,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-11-20,2012-11-26,1
20121113,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-11-13,2012-11-19,1
20121106,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-11-06,2012-11-12,1
20121030,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-10-30,2012-11-05,1
20121023,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-10-23,2012-10-29,1
20121016,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-10-16,2012-10-22,1
20121009,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-10-09,2012-10-15,1
20121002,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-10-02,2012-10-08,1
20120925,06029,Kern County,CA,0.00,100.00,100.00,15.22,0.00,0.00,2012-09-25,2012-10-01,1
20120918,06029,Kern County,CA,0.00,100.00,96.80,15.22,0.00,0.00,2012-09-18,2012-09-24,1
20120911,06029,Kern County,CA,0.00,100.00,97.26,15.55,0.00,0.00,2012-09-11,2012-09-17,1
20120904,06029,Kern County,CA,0.00,100.00,97.32,14.28,0.00,0.00,2012-09-04,2012-09-10,1
20120828,06029,Kern County,CA,0.00,100.00,97.21,12.98,0.00,0.00,2012-08-28,2012-09-03,1
20120821,06029,Kern County,CA,0.00,100.00,96.94,13.17,0.00,0.00,2012-08-21,2012-08-27,1
20120814,06029,Kern County,CA,0.00,100.00,59.18,5.14,0.00,0.00,2012-08-14,2012-08-20,1
20120807,06029,Kern County,CA,0.00,100.00,58.68,5.14,0.00,0.00,2012-08-07,2012-08-13,1
20120731,06029,Kern County,CA,0.00,100.00,58.68,5.25,0.00,0.00,2012-07-31,2012-08-06,1
20120724,06029,Kern County,CA,0.00,100.00,58.68,5.25,0.00,0.00,2012-07-24,2012-07-30,1
20120717,06029,Kern County,CA,0.00,100.00,58.68,5.25,0.00,0.00,2012-07-17,2012-07-23,1
20120710,06029,Kern County,CA,0.00,100.00,58.68,5.25,0.00,0.00,2012-07-10,2012-07-16,1
20120703,06029,Kern County,CA,0.00,100.00,59.12,5.25,0.00,0.00,2012-07-03,2012-07-09,1
20120626,06029,Kern County,CA,0.00,100.00,60.92,5.12,0.00,0.00,2012-06-26,2012-07-02,1
20120619,06029,Kern County,CA,0.00,100.00,60.92,5.12,0.00,0.00,2012-06-19,2012-06-25,1
20120612,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-06-12,2012-06-18,1
20120605,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-06-05,2012-06-11,1
20120529,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-05-29,2012-06-04,1
20120522,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-05-22,2012-05-28,1
20120515,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-05-15,2012-05-21,1
20120508,06029,Kern County,CA,0.00,100.00,61.51,5.12,0.00,0.00,2012-05-08,2012-05-14,1
20120501,06029,Kern County,CA,0.00,100.00,61.78,5.12,0.00,0.00,2012-05-01,2012-05-07,1
20120424,06029,Kern County,CA,0.00,100.00,61.78,5.16,0.00,0.00,2012-04-24,2012-04-30,1
20120417,06029,Kern County,CA,0.00,100.00,61.78,5.16,0.00,0.00,2012-04-17,2012-04-23,1
20120410,06029,Kern County,CA,0.00,100.00,100.00,68.07,0.00,0.00,2012-04-10,2012-04-16,1
20120403,06029,Kern County,CA,0.00,100.00,100.00,21.62,0.00,0.00,2012-04-03,2012-04-09,1
20120327,06029,Kern County,CA,0.00,100.00,100.00,21.62,0.00,0.00,2012-03-27,2012-04-02,1
20120320,06029,Kern County,CA,0.00,100.00,100.00,17.22,0.00,0.00,2012-03-20,2012-03-26,1
20120313,06029,Kern County,CA,0.00,100.00,100.00,17.22,0.00,0.00,2012-03-13,2012-03-19,1
20120306,06029,Kern County,CA,0.00,100.00,48.05,0.00,0.00,0.00,2012-03-06,2012-03-12,1
20120228,06029,Kern County,CA,0.00,100.00,48.05,0.00,0.00,0.00,2012-02-28,2012-03-05,1
20120221,06029,Kern County,CA,0.00,100.00,48.05,0.00,0.00,0.00,2012-02-21,2012-02-27,1
20120214,06029,Kern County,CA,11.30,88.70,0.00,0.00,0.00,0.00,2012-02-14,2012-02-20,1
20120207,06029,Kern County,CA,11.30,88.70,0.00,0.00,0.00,0.00,2012-02-07,2012-02-13,1
20120131,06029,Kern County,CA,11.30,88.70,0.00,0.00,0.00,0.00,2012-01-31,2012-02-06,1
20120124,06029,Kern County,CA,71.73,28.27,0.00,0.00,0.00,0.00,2012-01-24,2012-01-30,1
20120117,06029,Kern County,CA,71.73,28.27,0.00,0.00,0.00,0.00,2012-01-17,2012-01-23,1
20120110,06029,Kern County,CA,71.73,28.27,0.00,0.00,0.00,0.00,2012-01-10,2012-01-16,1
20120103,06029,Kern County,CA,79.68,20.32,0.00,0.00,0.00,0.00,2012-01-03,2012-01-09,1
20111227,06029,Kern County,CA,97.25,2.75,0.00,0.00,0.00,0.00,2011-12-27,2012-01-02,1
20111220,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-12-20,2011-12-26,1
20111213,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-12-13,2011-12-19,1
20111206,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-12-06,2011-12-12,1
20111129,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-29,2011-12-05,1
20111122,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-22,2011-11-28,1
20111115,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-15,2011-11-21,1
20111108,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-08,2011-11-14,1
20111101,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-11-01,2011-11-07,1
20111025,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-10-25,2011-10-31,1
20111018,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-10-18,2011-10-24,1
20111011,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-10-11,2011-10-17,1
20111004,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-10-04,2011-10-10,1
20110927,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-09-27,2011-10-03,1
20110920,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-09-20,2011-09-26,1
20110913,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-09-13,2011-09-19,1
20110906,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-09-06,2011-09-12,1
20110830,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-08-30,2011-09-05,1
20110823,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-08-23,2011-08-29,1
20110816,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-08-16,2011-08-22,1
20110809,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-08-09,2011-08-15,1
20110802,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-08-02,2011-08-08,1
20110726,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-07-26,2011-08-01,1
20110719,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-07-19,2011-07-25,1
20110712,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-07-12,2011-07-18,1
20110705,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-07-05,2011-07-11,1
20110628,06029,Kern County,CA,99.83,0.17,0.00,0.00,0.00,0.00,2011-06-28,2011-07-04,1
20110621,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-06-21,2011-06-27,1
20110614,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-06-14,2011-06-20,1
20110607,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-06-07,2011-06-13,1
20110531,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-05-31,2011-06-06,1
20110524,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-05-24,2011-05-30,1
20110517,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-05-17,2011-05-23,1
20110510,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-05-10,2011-05-16,1
20110503,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-05-03,2011-05-09,1
20110426,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-04-26,2011-05-02,1
20110419,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-04-19,2011-04-25,1
20110412,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-04-12,2011-04-18,1
20110405,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-04-05,2011-04-11,1
20110329,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-03-29,2011-04-04,1
20110322,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-03-22,2011-03-28,1
20110315,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-03-15,2011-03-21,1
20110308,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-03-08,2011-03-14,1
20110301,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-03-01,2011-03-07,1
20110222,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-02-22,2011-02-28,1
20110215,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-02-15,2011-02-21,1
20110208,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-02-08,2011-02-14,1
20110201,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-02-01,2011-02-07,1
20110125,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-01-25,2011-01-31,1
20110118,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-01-18,2011-01-24,1
20110111,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-01-11,2011-01-17,1
20110104,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2011-01-04,2011-01-10,1
20101228,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-12-28,2011-01-03,1
20101221,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-12-21,2010-12-27,1
20101214,06029,Kern County,CA,95.29,4.71,0.00,0.00,0.00,0.00,2010-12-14,2010-12-20,1
20101207,06029,Kern County,CA,95.29,4.71,0.00,0.00,0.00,0.00,2010-12-07,2010-12-13,1
20101130,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-11-30,2010-12-06,1
20101123,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-11-23,2010-11-29,1
20101116,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-11-16,2010-11-22,1
20101109,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-11-09,2010-11-15,1
20101102,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-11-02,2010-11-08,1
20101026,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-26,2010-11-01,1
20101019,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-19,2010-10-25,1
20101012,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-12,2010-10-18,1
20101005,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-10-05,2010-10-11,1
20100928,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-28,2010-10-04,1
20100921,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-21,2010-09-27,1
20100914,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-14,2010-09-20,1
20100907,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-09-07,2010-09-13,1
20100831,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-31,2010-09-06,1
20100824,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-24,2010-08-30,1
20100817,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-17,2010-08-23,1
20100810,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-10,2010-08-16,1
20100803,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-08-03,2010-08-09,1
20100727,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-27,2010-08-02,1
20100720,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-20,2010-07-26,1
20100713,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-13,2010-07-19,1
20100706,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-07-06,2010-07-12,1
20100629,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-29,2010-07-05,1
20100622,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-22,2010-06-28,1
20100615,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-15,2010-06-21,1
20100608,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-08,2010-06-14,1
20100601,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-01,2010-06-07,1
20100525,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-25,2010-05-31,1
20100518,06029,Kern County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-18,2010-05-24,1
20100511,06029,Kern County,CA,54.60,45.40,0.00,0.00,0.00,0.00,2010-05-11,2010-05-17,1
20100504,06029,Kern County,CA,54.60,45.40,0.00,0.00,0.00,0.00,2010-05-04,2010-05-10,1
20100427,06029,Kern County,CA,54.60,45.40,0.00,0.00,0.00,0.00,2010-04-27,2010-05-03,1
20100420,06029,Kern County,CA,54.60,45.40,0.00,0.00,0.00,0.00,2010-04-20,2010-04-26,1
20100413,06029,Kern County,CA,54.60,45.40,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,1
20100406,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,1
20100330,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,1
20100323,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,1
20100316,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,1
20100309,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,1
20100302,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,1
20100223,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,1
20100216,06029,Kern County,CA,54.75,45.25,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,1
20100209,06029,Kern County,CA,29.71,70.29,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,1
20100202,06029,Kern County,CA,29.71,70.29,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,1
20100126,06029,Kern County,CA,30.11,69.89,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,1
20100119,06029,Kern County,CA,0.00,100.00,98.65,0.00,0.00,0.00,2010-01-19,2010-01-25,1
20100112,06029,Kern County,CA,0.00,100.00,100.00,18.22,0.00,0.00,2010-01-12,2010-01-18,1
20100105,06029,Kern County,CA,0.00,100.00,100.00,0.22,0.00,0.00,2010-01-05,2010-01-11,1
20091229,06029,Kern County,CA,0.00,100.00,100.00,0.22,0.00,0.00,2009-12-29,2010-01-04,1
20091222,06029,Kern County,CA,0.00,100.00,100.00,0.22,0.00,0.00,2009-12-22,2009-12-28,1
20091215,06029,Kern County,CA,0.00,100.00,100.00,0.22,0.00,0.00,2009-12-15,2009-12-21,1
20091208,06029,Kern County,CA,0.00,100.00,100.00,91.54,0.00,0.00,2009-12-08,2009-12-14,1
20091201,06029,Kern County,CA,0.00,100.00,100.00,91.54,0.00,0.00,2009-12-01,2009-12-07,1
20091124,06029,Kern County,CA,0.00,100.00,100.00,91.54,0.00,0.00,2009-11-24,2009-11-30,1
20091117,06029,Kern County,CA,0.00,100.00,100.00,86.56,0.00,0.00,2009-11-17,2009-11-23,1
